date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,age,knockdowns_x,sub_attempts_x,reversals,control_x,takedowns_attempts,total_strikes_attempts_x,sub_attempts_per_min,takedowns_attempts_per_min,sig_strikes_attempts_per_min,avg_knockdowns,avg_sub_attempts,avg_reversals,avg_control,avg_takedowns_attempts,avg_sig_strikes_landed,avg_sig_strikes_attempts,avg_total_strikes_attempts,gender,year,fighter_type,total_cumulative_wins,elo_rating,elo_win_probability,rating,glicko2_win_probability
2008-03-01,0,Jake O'Brien,Andrei Arlovski,Heavyweight,Orthodox,1984-09-25,KO/TKO,557,2,4:17,76.0,75.0,37.0,0,0,0,284,14,52,0.0,1.5080789946140036,1.2926391382405744,0.0,0.25,0.5,447.0,9.5,13.75,34.0,94.0,Male,2008,Controller_Wrestler,3,1509.905706984075,0.4535286732586097,1499.7202350071193,0.5000060374807238
2008-07-19,0,Jake O'Brien,Cain Velasquez,Heavyweight,Orthodox,1984-09-25,KO/TKO,122,1,2:02,76.0,75.0,37.0,0,0,0,0,0,1,0.0,0.0,0.4918032786885246,0.0,0.2,0.4,357.6,7.6,11.2,27.4,75.4,Male,2008,Controller_Wrestler,3,1509.905706984075,0.3799002653924183,1500.2801544341448,0.5003417871116256
2009-01-31,1,Jake O'Brien,Christian Wellisch,Heavyweight,Orthodox,1984-09-25,S-DEC,900,3,5:00,76.0,75.0,37.0,1,0,0,314,11,122,0.0,0.7333333333333333,5.6,0.1666666666666666,0.1666666666666666,0.3333333333333333,350.3333333333333,8.166666666666666,13.5,36.833333333333336,83.16666666666667,Male,2009,Controller_Wrestler,4,1509.905706984075,0.5363851459802766,1500.5601139230275,0.5003408563384847
2009-07-11,0,Jake O'Brien,Jon Jones,Heavyweight,Orthodox,1984-09-25,SUB,463,2,2:43,76.0,75.0,37.0,0,0,0,3,4,68,0.0,0.5183585313174945,8.812095032397409,0.1428571428571428,0.1428571428571428,0.2857142857142857,300.7142857142857,7.571428571428571,13.142857142857142,41.285714285714285,81.0,Male,2009,Controller_Wrestler,4,1509.905706984075,0.2609903384386016,1500.2801579246807,0.499665433176596
2006-08-17,0,Crafton Wallace,Martin Kampmann,Middleweight,Orthodox,1975-11-10,SUB,179,1,2:59,72.0,72.0,46.0,0,0,0,0,0,9,0.0,0.0,3.016759776536313,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,Male,2006,Controller_Wrestler,0,1467.2426889284195,0.3968368744086257,1499.4398931821709,0.49966238915780653
2006-10-10,0,Crafton Wallace,Nate Marquardt,Middleweight,Orthodox,1975-11-10,SUB,374,2,1:14,72.0,72.0,46.0,0,0,0,45,0,41,0.0,0.0,2.8877005347593583,0.0,0.0,0.0,22.5,0.0,2.5,13.5,25.0,Male,2006,Controller_Wrestler,0,1467.2426889284195,0.4995679587770444,1499.7198505382505,0.4993189951223195
2006-08-17,1,Martin Kampmann,Crafton Wallace,Welterweight,Orthodox,1982-04-17,SUB,179,1,2:59,72.0,72.0,40.0,0,1,0,150,1,37,0.3351955307262569,0.3351955307262569,8.71508379888268,0.0,1.0,0.0,150.0,1.0,19.0,26.0,37.0,Male,2006,Submission_Specialist,1,1539.9717940085652,0.6031631255913742,1500.277672858458,0.5003376108421935
2006-11-11,1,Martin Kampmann,Thales Leites,Welterweight,Orthodox,1982-04-17,U-DEC,900,3,5:00,72.0,72.0,40.0,1,0,0,100,0,208,0.0,0.0,13.333333333333334,0.5,0.5,0.0,125.0,0.5,60.0,113.0,122.5,Male,2006,Submission_Specialist,2,1539.9717940085652,0.4970435392914707,1500.8385451347472,0.501026986012985
2007-03-03,1,Martin Kampmann,Drew McFedries,Welterweight,Orthodox,1982-04-17,SUB,246,1,4:06,72.0,72.0,40.0,0,1,0,122,1,48,0.2439024390243902,0.2439024390243902,7.804878048780488,0.3333333333333333,0.6666666666666666,0.0,124.0,0.6666666666666666,45.0,86.0,97.66666666666669,Male,2007,Submission_Specialist,3,1539.9717940085652,0.5779093588273957,1501.118693921774,0.5006791551865961
2008-06-07,1,Martin Kampmann,Jorge Rivera,Welterweight,Orthodox,1982-04-17,SUB,164,1,2:44,72.0,72.0,40.0,0,2,0,127,1,24,0.7317073170731707,0.3658536585365853,3.292682926829268,0.25,1.0,0.0,124.75,0.75,34.75,66.75,79.25,Male,2008,Submission_Specialist,4,1539.9717940085652,0.5359978862489683,1500.2797686587185,0.5000004623850376
2008-09-06,0,Martin Kampmann,Nate Marquardt,Welterweight,Orthodox,1982-04-17,KO/TKO,82,1,1:22,72.0,72.0,40.0,0,0,0,8,0,8,0.0,0.0,5.121951219512195,0.2,0.8,0.0,101.4,0.6,28.0,54.8,65.0,Male,2008,Submission_Specialist,4,1539.9717940085652,0.6027494028290833,1499.9996176271995,0.4993162149883774
2009-01-17,1,Martin Kampmann,Alexandre Barros,Welterweight,Orthodox,1982-04-17,KO/TKO,489,2,3:09,72.0,72.0,40.0,1,2,0,186,1,71,0.2453987730061349,0.1226993865030674,6.380368098159509,0.3333333333333333,1.0,0.0,115.5,0.6666666666666666,28.83333333333333,54.333333333333336,66.0,Male,2009,Submission_Specialist,5,1539.9717940085652,0.5772878909094411,1501.4005469650942,0.5013608377881301
2009-04-01,1,Martin Kampmann,Carlos Condit,Welterweight,Orthodox,1982-04-17,S-DEC,900,3,5:00,72.0,72.0,40.0,0,6,2,468,5,91,0.4,0.3333333333333333,4.066666666666666,0.2857142857142857,1.7142857142857142,0.2857142857142857,165.85714285714286,1.2857142857142858,28.428571428571427,55.285714285714285,69.57142857142857,Male,2009,Submission_Specialist,6,1539.9717940085652,0.5776452686259275,1501.6810804787228,0.5013663997176473
2009-09-19,0,Martin Kampmann,Paul Daley,Welterweight,Orthodox,1982-04-17,KO/TKO,151,1,2:31,72.0,72.0,40.0,0,0,0,20,2,35,0.0,0.794701986754967,13.90728476821192,0.25,1.5,0.25,147.625,1.375,26.375,52.75,65.25,Male,2009,Submission_Specialist,6,1539.9717940085652,0.5350776280737704,1501.4026454312527,0.5023840711378438
2010-01-02,1,Martin Kampmann,Jacob Volkmann,Welterweight,Orthodox,1982-04-17,SUB,243,1,4:03,72.0,72.0,40.0,1,1,0,104,0,44,0.2469135802469136,0.0,8.395061728395062,0.3333333333333333,1.4444444444444444,0.2222222222222222,142.77777777777777,1.2222222222222223,25.0,50.66666666666666,62.888888888888886,Male,2010,Submission_Specialist,7,1539.9717940085652,0.5207635394395463,1501.6833680987365,0.5017042338841557
2010-06-12,1,Martin Kampmann,Paulo Thiago,Welterweight,Orthodox,1982-04-17,U-DEC,900,3,5:00,72.0,72.0,40.0,0,3,0,419,3,83,0.2,0.2,3.933333333333333,0.3,1.6,0.2,170.4,1.4,24.9,51.5,64.9,Male,2010,Submission_Specialist,8,1539.9717940085652,0.6139376186452201,1501.9642847527673,0.502050885885563
2010-10-23,0,Martin Kampmann,Jake Shields,Welterweight,Orthodox,1982-04-17,S-DEC,900,3,5:00,72.0,72.0,40.0,0,3,0,195,0,77,0.2,0.0,3.6,0.2727272727272727,1.7272727272727273,0.1818181818181818,172.63636363636363,1.2727272727272727,25.818181818181817,51.72727272727273,66.0,Male,2010,Submission_Specialist,8,1539.9717940085652,0.5476262230542686,1501.685853331523,0.5023908077336502
2011-03-03,0,Martin Kampmann,Diego Sanchez,Welterweight,Orthodox,1982-04-17,U-DEC,900,3,5:00,72.0,72.0,40.0,1,0,0,22,0,202,0.0,0.0,13.333333333333334,0.3333333333333333,1.5833333333333333,0.1666666666666666,160.08333333333334,1.1666666666666667,30.08333333333333,64.08333333333333,77.33333333333333,Male,2011,Submission_Specialist,8,1539.9717940085652,0.5487766351012177,1499.9977153294785,0.4982916392684371
2011-11-19,1,Martin Kampmann,Rick Story,Welterweight,Orthodox,1982-04-17,S-DEC,900,3,5:00,72.0,72.0,40.0,0,1,0,295,9,165,0.0666666666666666,0.6,9.8,0.3076923076923077,1.5384615384615383,0.1538461538461538,170.46153846153845,1.7692307692307692,30.692307692307693,70.46153846153847,84.07692307692308,Male,2011,Submission_Specialist,9,1539.9717940085652,0.481848444802981,1501.6868002939023,0.501369858685722
2012-03-02,1,Martin Kampmann,Thiago Alves,Welterweight,Orthodox,1982-04-17,SUB,852,3,4:12,72.0,72.0,40.0,0,1,1,149,7,133,0.0704225352112676,0.4929577464788732,8.309859154929578,0.2857142857142857,1.5,0.2142857142857142,168.92857142857142,2.142857142857143,31.857142857142858,73.85714285714286,87.57142857142857,Male,2012,Submission_Specialist,10,1539.9717940085652,0.5535641861418016,1500.2784396552497,0.49830866416990316
2012-06-01,1,Martin Kampmann,Jake Ellenberger,Welterweight,Orthodox,1982-04-17,KO/TKO,400,2,1:40,72.0,72.0,40.0,1,0,0,29,1,34,0.0,0.15,4.65,0.3333333333333333,1.4,0.2,159.6,2.066666666666667,30.6,71.0,84.0,Male,2012,Submission_Specialist,11,1539.9717940085652,0.618710129182212,1502.2473014118495,0.5013736027322448
2012-11-17,0,Martin Kampmann,Johny Hendricks,Welterweight,Orthodox,1982-04-17,KO/TKO,46,1,0:46,72.0,72.0,40.0,0,0,0,0,0,4,0.0,0.0,5.217391304347826,0.3125,1.3125,0.1875,149.625,1.9375,28.6875,66.8125,79.0,Male,2012,Submission_Specialist,11,1539.9717940085652,0.5164445009642259,1501.9688742953615,0.5023989361189525
2013-08-28,0,Martin Kampmann,Carlos Condit,Welterweight,Orthodox,1982-04-17,KO/TKO,954,4,0:54,72.0,72.0,40.0,0,0,0,323,15,108,0.0,0.9433962264150944,6.10062893081761,0.2941176470588235,1.2352941176470589,0.1764705882352941,159.8235294117647,2.7058823529411766,29.058823529411764,68.58823529411765,80.70588235294117,Male,2013,Submission_Specialist,11,1539.9717940085652,0.5776452686259275,1501.690446481152,0.5023977658675123
2006-08-17,0,Yuki Sasaki,Dean Lister,Middleweight,Orthodox,1976-09-12,U-DEC,900,3,5:00,74.0,74.0,45.0,0,0,0,277,0,72,0.0,0.0,4.4,0.0,0.0,0.0,277.0,0.0,26.0,66.0,72.0,Male,2006,Controller_Wrestler,0,1485.0045772388842,0.4471832406687996,1499.719851461123,0.4993206185556276
2006-08-26,0,Alan Belcher,Yushin Okami,Middleweight,Orthodox,1984-04-24,U-DEC,900,3,5:00,75.0,74.0,38.0,0,0,1,100,1,66,0.0,0.0666666666666666,3.6666666666666665,0.0,0.0,1.0,100.0,1.0,8.0,55.0,66.0,Male,2006,Submission_Specialist,0,1536.6745559173785,0.4743747515795325,1500.277088954346,0.49966589115067866
2006-12-13,1,Alan Belcher,Jorge Santiago,Middleweight,Orthodox,1984-04-24,KO/TKO,765,3,2:45,75.0,74.0,38.0,1,2,0,259,2,122,0.1568627450980392,0.1568627450980392,5.96078431372549,0.5,1.0,0.5,179.5,1.5,18.5,65.5,94.0,Male,2006,Submission_Specialist,1,1536.6745559173785,0.6390519142670871,1500.5570445667113,0.5003364424237389
2007-04-07,0,Alan Belcher,Kendall Grove,Middleweight,Orthodox,1984-04-24,SUB,582,2,4:42,75.0,74.0,38.0,0,0,0,132,7,15,0.0,0.7216494845360826,1.3402061855670104,0.3333333333333333,0.6666666666666666,0.3333333333333333,163.66666666666666,3.333333333333333,15.0,48.0,67.66666666666667,Male,2007,Submission_Specialist,1,1536.6745559173785,0.5514082641877669,1500.5583903438662,0.49999955143142005
2007-05-26,1,Alan Belcher,Sean Salmon,Middleweight,Orthodox,1984-04-24,SUB,53,1,0:53,75.0,74.0,38.0,0,1,0,0,0,2,1.1320754716981132,0.0,2.2641509433962264,0.25,0.75,0.25,122.75,2.5,11.25,36.5,51.25,Male,2007,Submission_Specialist,2,1536.6745559173785,0.594135566806389,1500.558183896984,0.5006795908246721
2007-10-20,1,Alan Belcher,Kalib Starnes,Middleweight,Orthodox,1984-04-24,KO/TKO,399,2,1:39,75.0,74.0,38.0,0,0,0,51,0,104,0.0,0.0,15.037593984962406,0.2,0.6,0.2,108.4,2.0,20.4,49.2,61.8,Male,2007,Submission_Specialist,3,1536.6745559173785,0.5804659119416863,1500.2791974086942,0.4989795413633088
2008-04-19,0,Alan Belcher,Jason Day,Middleweight,Orthodox,1984-04-24,KO/TKO,238,1,3:58,75.0,74.0,38.0,0,0,0,162,1,11,0.0,0.2521008403361344,2.016806722689076,0.1666666666666666,0.5,0.1666666666666666,117.33333333333331,1.8333333333333333,17.5,42.333333333333336,53.333333333333336,Male,2008,Submission_Specialist,3,1536.6745559173785,0.5686532112598156,1500.5593234281178,0.501700508116149
2008-09-17,1,Alan Belcher,Ed Herman,Middleweight,Orthodox,1984-04-24,S-DEC,900,3,5:00,75.0,74.0,38.0,0,0,0,144,0,103,0.0,0.0,6.0,0.1428571428571428,0.4285714285714285,0.1428571428571428,121.14285714285714,1.5714285714285714,22.714285714285715,49.142857142857146,60.42857142857143,Male,2008,Submission_Specialist,4,1536.6745559173785,0.5428120312393855,1500.8381591386978,0.49965242365684825
2009-01-17,1,Alan Belcher,Denis Kang,Middleweight,Orthodox,1984-04-24,SUB,576,2,4:36,75.0,74.0,38.0,0,1,0,20,0,28,0.1041666666666666,0.0,2.916666666666667,0.125,0.5,0.125,108.5,1.375,21.0,46.5,56.375,Male,2009,Submission_Specialist,5,1536.6745559173785,0.5665102400474773,1501.1194184316394,0.5013608040576876
2009-07-11,0,Alan Belcher,Yoshihiro Akiyama,Middleweight,Orthodox,1984-04-24,S-DEC,900,3,5:00,75.0,74.0,38.0,1,0,0,44,0,156,0.0,0.0,10.4,0.2222222222222222,0.4444444444444444,0.1111111111111111,101.33333333333331,1.2222222222222223,27.11111111111111,58.66666666666666,67.44444444444444,Male,2009,Submission_Specialist,5,1536.6745559173785,0.6075141994009944,1500.840792299358,0.5020427329446724
2009-12-12,1,Alan Belcher,Wilson Gouveia,Middleweight,Orthodox,1984-04-24,KO/TKO,183,1,3:03,75.0,74.0,38.0,1,0,0,4,0,63,0.0,0.0,18.36065573770492,0.3,0.4,0.1,91.6,1.1,26.5,58.4,67.0,Male,2009,Submission_Specialist,6,1536.6745559173785,0.5285446680844699,1500.5585851559044,0.49931972623994736
2010-05-08,1,Alan Belcher,Patrick Cote,Middleweight,Orthodox,1984-04-24,SUB,505,2,3:25,75.0,74.0,38.0,0,1,1,147,1,68,0.1188118811881188,0.1188118811881188,6.05940594059406,0.2727272727272727,0.4545454545454545,0.1818181818181818,96.63636363636364,1.0909090909090908,26.545454545454547,57.72727272727273,67.0909090909091,Male,2010,Submission_Specialist,7,1536.6745559173785,0.5335159676422515,1501.4007141830007,0.5003440587065076
2011-09-17,1,Alan Belcher,Jason MacDonald,Middleweight,Orthodox,1984-04-24,KO/TKO,228,1,3:48,75.0,74.0,38.0,0,0,0,177,0,68,0.0,0.0,10.263157894736842,0.25,0.4166666666666667,0.1666666666666666,103.33333333333331,1.0,26.416666666666668,56.16666666666666,67.16666666666667,Male,2011,Submission_Specialist,8,1536.6745559173785,0.6027605734296612,1501.6808652271034,0.5006823654300991
2012-05-05,1,Alan Belcher,Rousimar Palhares,Middleweight,Orthodox,1984-04-24,KO/TKO,258,1,4:18,75.0,74.0,38.0,0,1,0,134,0,46,0.2325581395348837,0.0,8.604651162790699,0.2307692307692307,0.4615384615384615,0.1538461538461538,105.6923076923077,0.9230769230769232,25.923076923076923,54.69230769230769,65.53846153846153,Male,2012,Submission_Specialist,9,1536.6745559173785,0.488823189303275,1501.9617779269033,0.5020434315086886
2012-12-29,0,Alan Belcher,Yushin Okami,Middleweight,Orthodox,1984-04-24,U-DEC,900,3,5:00,75.0,74.0,38.0,0,2,0,203,0,39,0.1333333333333333,0.0,1.8666666666666667,0.2142857142857142,0.5714285714285714,0.1428571428571428,112.64285714285714,0.8571428571428571,24.5,52.785714285714285,63.642857142857146,Male,2012,Submission_Specialist,9,1536.6745559173785,0.4743747515795325,1500.277088954346,0.49966589115067866
2013-04-27,0,Alan Belcher,Michael Bisping,Middleweight,Orthodox,1984-04-24,U-DEC,871,3,4:31,75.0,74.0,38.0,0,0,0,0,3,150,0.0,0.2066590126291618,10.332950631458091,0.2,0.5333333333333333,0.1333333333333333,105.13333333333334,1.0,24.8,59.266666666666666,69.4,Male,2013,Submission_Specialist,9,1536.6745559173785,0.427492228037438,1500.2770876628313,0.497258018899443
2006-08-26,1,Yushin Okami,Alan Belcher,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,0,0,385,9,97,0.0,0.6,3.1333333333333333,0.0,0.0,0.0,385.0,9.0,12.0,47.0,97.0,Male,2006,Volume_Striker,1,1554.4964169531686,0.5256252484204675,1501.111982922936,0.5003341088493214
2006-10-14,1,Yushin Okami,Kalib Starnes,Middleweight,Southpaw,1981-07-21,KO/TKO,700,3,1:40,75.0,74.0,40.0,0,1,0,246,4,93,0.0857142857142857,0.3428571428571428,6.514285714285714,0.0,0.5,0.0,315.5,6.5,25.5,61.5,95.0,Male,2006,Volume_Striker,2,1554.4964169531686,0.6052232958815468,1500.8354806989964,0.49965497214973975
2006-12-30,1,Yushin Okami,Rory Singer,Middleweight,Southpaw,1981-07-21,KO/TKO,843,3,4:03,75.0,74.0,40.0,0,0,0,408,4,125,0.0,0.2846975088967971,5.907473309608541,0.0,0.3333333333333333,0.0,346.3333333333333,5.666666666666667,28.666666666666668,68.66666666666667,105.0,Male,2006,Volume_Striker,3,1554.4964169531686,0.5834746433431309,1501.1152460821343,0.4999939653766907
2007-04-07,1,Yushin Okami,Mike Swick,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,2,0,434,9,170,0.1333333333333333,0.6,3.6666666666666665,0.0,0.75,0.0,368.25,6.5,28.5,65.25,121.25,Male,2007,Volume_Striker,4,1554.4964169531686,0.5550113967758812,1500.5572463467724,0.4979551456525
2007-06-16,0,Yushin Okami,Rich Franklin,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,3,0,117,2,78,0.2,0.1333333333333333,3.933333333333333,0.0,1.2,0.0,318.0,5.6,26.2,64.0,112.6,Male,2007,Volume_Striker,4,1554.4964169531686,0.5571169901359975,1500.2772854460325,0.49965613127102515
2007-10-20,1,Yushin Okami,Jason MacDonald,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,1,0,532,1,123,0.0666666666666666,0.0666666666666666,5.466666666666667,0.0,1.1666666666666667,0.0,353.6666666666667,4.833333333333333,28.666666666666668,67.0,114.33333333333331,Male,2007,Volume_Striker,5,1554.4964169531686,0.6270476215170321,1502.5147673024517,0.5020350294974371
2008-03-01,1,Yushin Okami,Evan Tanner,Middleweight,Southpaw,1981-07-21,KO/TKO,480,2,3:00,75.0,74.0,40.0,2,0,0,37,0,63,0.0,0.0,7.25,0.2857142857142857,1.0,0.0,308.42857142857144,4.142857142857143,28.285714285714285,65.71428571428571,107.0,Male,2008,Volume_Striker,6,1554.4964169531686,0.6028551388593162,1500.2767102566784,0.49931620830805934
2008-12-27,1,Yushin Okami,Dean Lister,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,0,0,536,0,117,0.0,0.0,5.133333333333334,0.25,0.875,0.0,336.875,3.625,29.625,67.125,108.25,Male,2008,Volume_Striker,7,1554.4964169531686,0.5468543851745841,1500.555905045626,0.49897444903784305
2009-10-24,0,Yushin Okami,Chael Sonnen,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,1,0,19,0,158,0.0666666666666666,0.0,10.266666666666667,0.2222222222222222,0.8888888888888888,0.0,301.55555555555554,3.2222222222222223,29.11111111111111,76.77777777777777,113.77777777777776,Male,2009,Volume_Striker,7,1554.4964169531686,0.5697694521970909,1499.997324247716,0.499655676574549
2010-03-31,1,Yushin Okami,Lucio Linhares,Middleweight,Southpaw,1981-07-21,KO/TKO,467,2,2:47,75.0,74.0,40.0,1,0,0,151,0,80,0.0,0.0,9.250535331905782,0.3,0.8,0.0,286.5,2.9,31.2,76.3,110.4,Male,2010,Volume_Striker,8,1554.4964169531686,0.6149762156601216,1503.08134515742,0.5034016019410115
2010-08-01,1,Yushin Okami,Mark Munoz,Middleweight,Southpaw,1981-07-21,S-DEC,900,3,5:00,75.0,74.0,40.0,1,0,0,302,1,162,0.0,0.0666666666666666,5.533333333333333,0.3636363636363636,0.7272727272727273,0.0,287.90909090909093,2.727272727272727,30.363636363636363,76.9090909090909,115.0909090909091,Male,2010,Volume_Striker,9,1554.4964169531686,0.5336782383080042,1503.3630208045772,0.5034067020254667
2010-11-13,1,Yushin Okami,Nate Marquardt,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,0,0,249,9,98,0.0,0.6,5.533333333333333,0.3333333333333333,0.6666666666666666,0.0,284.6666666666667,3.25,29.916666666666668,77.41666666666667,113.66666666666669,Male,2010,Volume_Striker,10,1554.4964169531686,0.622587321739565,1500.2786220893086,0.4979514244071618
2011-08-27,0,Yushin Okami,Anderson Silva,Middleweight,Southpaw,1981-07-21,KO/TKO,424,2,2:04,75.0,74.0,40.0,0,0,0,111,1,54,0.0,0.1415094339622641,6.084905660377359,0.3076923076923077,0.6153846153846154,0.0,271.3076923076923,3.076923076923077,28.846153846153847,74.76923076923077,109.07692307692308,Male,2011,Volume_Striker,10,1554.4964169531686,0.5305024083784872,1500.8320271376724,0.4938336773135168
2012-02-25,0,Yushin Okami,Tim Boetsch,Middleweight,Southpaw,1981-07-21,KO/TKO,654,3,0:54,75.0,74.0,40.0,0,0,0,241,2,91,0.0,0.18348623853211,6.8807339449541285,0.2857142857142857,0.5714285714285714,0.0,269.1428571428572,3.0,28.857142857142858,74.78571428571429,107.78571428571428,Male,2012,Volume_Striker,10,1554.4964169531686,0.5977144733995957,1503.0862436379166,0.5044298202528149
2012-08-11,1,Yushin Okami,Buddy Roberts,Middleweight,Southpaw,1981-07-21,KO/TKO,485,2,3:05,75.0,74.0,40.0,0,0,0,328,6,116,0.0,0.7422680412371133,8.412371134020617,0.2666666666666666,0.5333333333333333,0.0,273.06666666666666,3.2,28.666666666666668,74.33333333333333,108.33333333333331,Male,2012,Volume_Striker,11,1554.4964169531686,0.5744907001643406,1503.368111471749,0.5037497735527895
2012-12-29,1,Yushin Okami,Alan Belcher,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,0,0,481,5,115,0.0,0.3333333333333333,2.933333333333333,0.25,0.5,0.0,286.0625,3.3125,28.125,72.4375,108.75,Male,2012,Volume_Striker,12,1554.4964169531686,0.5256252484204675,1501.111982922936,0.5003341088493214
2013-03-02,1,Yushin Okami,Hector Lombard,Middleweight,Southpaw,1981-07-21,S-DEC,900,3,5:00,75.0,74.0,40.0,0,0,0,261,5,120,0.0,0.3333333333333333,5.933333333333334,0.2352941176470588,0.4705882352941176,0.0,284.5882352941176,3.411764705882353,28.647058823529413,73.41176470588235,109.41176470588236,Male,2013,Volume_Striker,13,1554.4964169531686,0.689758146956927,1503.9312794260939,0.5037553486254752
2013-09-04,0,Yushin Okami,Jacare Souza,Middleweight,Southpaw,1981-07-21,KO/TKO,167,1,2:47,75.0,74.0,40.0,0,0,0,0,0,11,0.0,0.0,3.9520958083832336,0.2222222222222222,0.4444444444444444,0.0,268.77777777777777,3.2222222222222223,27.11111111111111,69.94444444444444,103.94444444444444,Male,2013,Volume_Striker,13,1554.4964169531686,0.5645514362804088,1503.6541821908493,0.5047764328705059
2017-09-22,0,Yushin Okami,Ovince Saint Preux,Middleweight,Southpaw,1981-07-21,SUB,110,1,1:50,75.0,74.0,40.0,0,1,0,0,1,0,0.5454545454545455,0.5454545454545455,0.0,0.2105263157894736,0.4736842105263157,0.0,254.6315789473684,3.1052631578947367,25.68421052631579,66.26315789473684,98.47368421052632,Male,2017,Volume_Striker,13,1554.4964169531686,0.5522937045621925,1503.3768965368156,0.5044397831467249
2018-04-14,1,Yushin Okami,Dhiego Lima,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,0,0,750,13,66,0.0,0.8666666666666667,1.2666666666666666,0.2,0.45,0.0,279.4,3.6,25.15,63.9,96.85,Male,2018,Volume_Striker,14,1554.4964169531686,0.6207697870393069,1503.6589622129263,0.504102900480242
2018-12-01,0,Yushin Okami,Aleksei Kunchenko,Middleweight,Southpaw,1981-07-21,U-DEC,900,3,5:00,75.0,74.0,40.0,0,0,0,166,15,56,0.0,1.0,3.733333333333333,0.1904761904761904,0.4285714285714285,0.0,274.0,4.142857142857143,24.428571428571427,63.523809523809526,94.9047619047619,Male,2018,Volume_Striker,14,1554.4964169531686,0.5676046827692293,1503.3814900450805,0.5041066145290493
2006-08-26,0,Cory Walmsley,David Heath,Light Heavyweight,Orthodox,1976-02-10,SUB,152,1,2:32,72.0,72.0,0.0,0,0,0,2,0,13,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,2.0,0.0,2.0,2.0,13.0,Male,2006,Controller_Wrestler,0,1484.0,0.5047698574748719,1499.7204217786325,0.5003399245737163
2006-08-26,1,David Heath,Cory Walmsley,Light Heavyweight,Orthodox,1976-02-10,SUB,152,1,2:32,72.0,71.0,46.0,0,3,0,140,1,22,1.1842105263157896,0.3947368421052631,2.368421052631579,0.0,3.0,0.0,140.0,1.0,3.0,6.0,22.0,Male,2006,Submission_Specialist,1,1480.685463000514,0.4952301425251281,1499.999809231898,0.49966007542628366
2006-12-13,1,David Heath,Victor Valimaki,Light Heavyweight,Orthodox,1976-02-10,S-DEC,900,3,5:00,72.0,71.0,46.0,0,0,0,5,0,136,0.0,0.0,8.8,0.0,1.5,0.0,72.5,0.5,23.5,69.0,79.0,Male,2006,Submission_Specialist,2,1480.685463000514,0.5207620411813805,1500.5599166676063,0.5006798468569192
2007-04-21,0,David Heath,Lyoto Machida,Light Heavyweight,Orthodox,1976-02-10,U-DEC,900,3,5:00,72.0,71.0,46.0,0,0,0,0,1,59,0.0,0.0666666666666666,3.066666666666667,0.0,1.0,0.0,48.333333333333336,0.6666666666666666,18.33333333333333,61.333333333333336,72.33333333333333,Male,2007,Submission_Specialist,2,1480.685463000514,0.3938268432070252,1500.2797688320784,0.49932223613435905
2007-08-25,0,David Heath,Renato Sobral,Light Heavyweight,Orthodox,1976-02-10,SUB,510,2,3:30,72.0,71.0,46.0,0,0,0,144,0,41,0.0,0.0,1.2941176470588236,0.0,0.75,0.0,72.25,0.5,15.25,48.75,64.5,Male,2007,Submission_Specialist,2,1480.685463000514,0.4730551030737039,1499.720230952985,0.49999884365431013
2008-02-02,0,David Heath,Tim Boetsch,Light Heavyweight,Orthodox,1976-02-10,KO/TKO,292,1,4:52,72.0,71.0,46.0,0,0,0,0,0,31,0.0,0.0,6.36986301369863,0.0,0.6,0.0,57.8,0.4,13.6,45.2,57.8,Male,2008,Submission_Specialist,2,1480.685463000514,0.4927657706943994,1499.720615794344,0.5000067292804956
2006-08-26,1,Eric Schafer,Rob MacDonald,Light Heavyweight,Orthodox,1977-09-20,SUB,146,1,2:26,76.0,75.0,44.0,0,2,0,89,0,24,0.8219178082191781,0.0,4.109589041095891,0.0,2.0,0.0,89.0,0.0,7.0,10.0,24.0,Male,2006,Submission_Specialist,1,1456.976471951931,0.4601836689650616,1499.7192791702673,0.4993201512718054
2006-12-30,0,Eric Schafer,Michael Bisping,Light Heavyweight,Orthodox,1977-09-20,KO/TKO,264,1,4:24,76.0,75.0,44.0,0,2,0,155,7,13,0.4545454545454545,1.5909090909090908,1.3636363636363635,0.0,2.0,0.0,122.0,3.5,5.0,8.0,18.5,Male,2006,Submission_Specialist,1,1456.976471951931,0.3206319244917682,1499.4387515633484,0.49864335677545635
